Name,Date,legal form,Industry,Country
"BürgerEnergieGenossenschaft Kraichgau eG
b) Sitz,",24.03.2010,Limited partnership,Energy,Germany
"BürgerEnergieGenossenschaft Hochwald eG
b) Sitz,",24.01.2012,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"BürgerEnergieGenossenschaft Gemeinde Brest eG
b)",05.03.2021,Limited partnership,Energy,Germany
"BürgerEnergieGenossenschaft Nordeifel eG
b) Sitz,",08.03.2023,Limited partnership,Energy,Germany
"BürgerEnergieGenossenschaft Ruhr-West eG
b) Sitz,",22.01.2016,Limited partnership,Energy,Germany
"BürgerEnergieGenossenschaft Schaumburg eG
b) Sitz",28.10.2015,Limited partnership,Energy,Germany
"BürgerEnergieGenossenschaft Sottrum eG
b) Sitz, N",haftsregist,Limited partnership,Energy,Germany
"BürgerEnergieGenossenschaft Wolfhagen eG
b) Sitz,",28.03.2012,Limited partnership,Energy,Germany
"BürgerEnergieGenossenschaft eG
b) Sitz, Niederlas",08. Februa,Limited partnership,Energy,Germany
BürgerEnergieGenossenschaft im Landkreis Bad Kiss,25.05.2023,Limited partnership,Energy,Germany
BürgerEnergieGenossenschaft in der Samtgemeinde B,14.07.2008,Limited partnership,Energy,Germany
"BürgerEnergieHof eG
b) Sitz, Niederlassung, inlän",17.02.2012,Limited partnership,Energy,Germany
"BürgerEnergieRheinMain eG
b) Sitz, Niederlassung,",22.11.2012,Limited partnership,Energy,Germany
"BürgerEnergieRösrath eG
b) Sitz, Niederlassung, i",10.05.2023,Limited partnership,Energy,Germany
"BürgerEnergiegenossenschaft Balingen eG
b) Sitz,",23.03.2009,Limited partnership,Energy,Germany
"BürgerEnergiegenossenschaft Bauland eG
b) Sitz, N",11.05.2021,Limited partnership,Energy,Germany
"BürgerEnergiegenossenschaft Berghülen eG
b) Sitz,",12.10.2012,Limited partnership,Energy,Germany
"BürgerEnergiegenossenschaft Birkenfeld eG
b) Sitz",25.07.2011,Limited partnership,Energy,Germany
"BürgerEnergiegenossenschaft Boxberg eG
b) Sitz, N",11.05.2017,Limited partnership,Energy,Germany
BürgerEnergiegenossenschaft Dettingen unter Teck,23.02.2010,Limited partnership,Energy,Germany
"BürgerEnergiegenossenschaft Durmersheim eG
b) Sit",22.03.2010,Limited partnership,Energy,Germany
"BürgerEnergiegenossenschaft Eberhardzell eG
b) Si",28.07.2009,Limited partnership,Energy,Germany
"BürgerEnergiegenossenschaft Kurpfalz eG
b) Sitz,",26.10.2010,Limited partnership,Energy,Germany
"BürgerEnergiegenossenschaft Laupheim eG
b) Sitz,",28.11.2011,Limited partnership,Energy,Germany
"BürgerEnergiegenossenschaft Leibertingen eG
b) Si",18.01.2010,Limited partnership,Energy,Germany
"BürgerEnergiegenossenschaft Mietingen eG
b) Sitz,",03.08.2011,Limited partnership,Energy,Germany
"BürgerEnergiegenossenschaft Raum Neuenstadt eG
b)",01.07.2009,Limited partnership,Energy,Germany
"BürgerEnergiegenossenschaft Riss eG
b) Sitz, Nied",13.04.2010,Limited partnership,Energy,Germany
BürgerEnergiegenossenschaft Rotach-Schussen-Argen,08.10.2008,Limited partnership,Energy,Germany
"BürgerEnergiegenossenschaft Sexau eG
b) Sitz, Nie",07.06.2010,Limited partnership,Energy,Germany
"BürgerEnergiegenossenschaft Sonne und Wind eG
b)",10.11.2010,Limited partnership,Energy,Germany
"BürgerEnergiegenossenschaft Teningen eG
b) Sitz,",03.12.2009,Limited partnership,Energy,Germany
"BürgerEnergiegenossenschaft Voralb-Schurwald eG
b",16.07.2009,Limited partnership,Energy,Germany
"Bürgerenergie Schopfloch eG
b) Sitz, Niederlassun",23.01.2018,Limited partnership,Energy,Germany
"Bürgerenergie Windpark Lauterstein eG
b) Sitz, Ni",27.01.2016,Limited partnership,Energy,Germany
"Bürgerenergiegenossenschaft Biberach eG
b) Sitz,",02.10.2012,Limited partnership,Energy,Germany
Bürgergenossenschaft Energie Hörselberg-Hainich e,16.12.2015,Limited partnership,Energy,Germany
Bürgergenossenschaft EnergieWende Erlangen und Er,02.03.2002,Limited partnership,Energy,Germany
Bürgergenossenschaft Rheinhessen eG - regenerativ,19.11.2009,Limited partnership,Energy,Germany
"Bürgerwindrad Blauen Erneuerbare Energien eG
b) S",21.12.2011,Limited partnership,Energy,Germany
"Consilium Erneuerbare Energien eG
b) Sitz, Nieder",01.02.2013,Limited partnership,Energy,Germany
"DBE Deutsche Bio-Energie eG
b) Sitz, Niederlassun",11.08.2010,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"DENKOO Deutsche EnergieKooperation eG
b) Sitz, Ni",22.07.2011,Limited partnership,Energy,Germany
"DEW Energie-Genossenschaft eG
b) Sitz, Niederlass",05.04.2019,Limited partnership,Energy,Germany
"DeBE Deutsche BürgerEnergie eG
b) Sitz, Niederlas",27.05.2011,Limited partnership,Energy,Germany
"Delitzscher Bürger-Energie eG
b) Sitz, Niederlass",28.11.2017,Limited partnership,Energy,Germany
"Die BürgerEnergie eG
b) Sitz, Niederlassung, inlä",20.12.2012,Limited partnership,Energy,Germany
"Dolfenger Energie eG
b) Sitz, Niederlassung, inlä",29.03.2023,Limited partnership,Energy,Germany
"Donau-Energie eG
b) Sitz, Niederlassung, inländis",02.08.2023,Limited partnership,Energy,Germany
ECFI Energie Cooperative Frankfurt Innenstadt eG,20.07.2011,Limited partnership,Energy,Germany
"EGW Energie Wiesmoor eG
b) Sitz, Niederlassung, i",25.10.2010,Limited partnership,Energy,Germany
"EPZ Energie-Produkt Ziegendorf eG
b) Sitz, Nieder",haftsregist,Limited partnership,Energy,Germany
EUGENO Genossenschaft für Erneuerbare Energien eG,haftsregist,Limited partnership,Energy,Germany
"EVG Energie pro Vita Genossenschaft eG
b) Sitz, N",21.09.2011,Limited partnership,Energy,Germany
"EVOK Energie-Versorgung Oy- Kressen eG.
b) Sitz,",01.06.1922,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"Energie + Umwelt eG, Neckar-Odenwald-Main-Tauber",19.04.2011,Limited partnership,Energy,Germany
"Energie - und Wohnpark Warensberg eG
b) Sitz, Nie",22.09.2017,Limited partnership,Energy,Germany
"Energie Genossenschaft Inn-Salzach eG (EGIS)
b) S",22.01.2013,Limited partnership,Energy,Germany
"Energie Zapf eG
b) Sitz, Niederlassung, inländisc",01.09.2022,Limited partnership,Energy,Germany
"Energie Wasenberg eG
b) Sitz, Niederlassung, inlä",21.08.2014,Limited partnership,Energy,Germany
"Energie Visbek-Bakum eG
b) Sitz, Niederlassung, i",29.10.2009,Limited partnership,Energy,Germany
"Energie Stausebach eG
b) Sitz, Niederlassung, inl",21.12.2016,Limited partnership,Energy,Germany
"Energie Nahe am Rhein eG
b) Sitz, Niederlassung,",30.08.2012,Limited partnership,Energy,Germany
"Energie Mitwitz eG
b) Sitz, Niederlassung, inländ",22.09.2009,Limited partnership,Energy,Germany
"Energie Geyern eG
b) Sitz, Niederlassung, inländi",28.08.2014,Limited partnership,Energy,Germany
"Energie aus Bürgerhand Hägelberg eG
b) Sitz, Nied",09.11.2009,Limited partnership,Energy,Germany
"Energie für Menschen in Mecklenburg eG
b) Sitz, N",23.08.2023,Limited partnership,Energy,Germany
"Energie eG, Böhmetal
b) Sitz, Niederlassung, inlä",22.04.2010,Limited partnership,Energy,Germany
"Energie eG, Schneverdingen
b) Sitz, Niederlassung",24.07.2009,Limited partnership,Energy,Germany
"Energie für Bürger Mehrstetten eG
b) Sitz, Nieder",28.07.2020,Limited partnership,Energy,Germany
"Energie für Mannebach eG
b) Sitz, Niederlassung,",24.02.2012,Limited partnership,Energy,Germany
"Energie für Saerbeck eG
b) Sitz, Niederlassung, i",14.12.2009,Limited partnership,Energy,Germany
"Energie für den Kreis Höxter eG
b) Sitz, Niederla",02.10.2012,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"Energie und Speichertechnik e.G.
b) Sitz, Niederl",18.08.2012,Limited partnership,Energy,Germany
Energie- und Agrargenossenschaft Haseltal / Thüri,23.02.2012,Limited partnership,Energy,Germany
Energie- und Dienstleistungsgenossenschaft Dachri,13.04.2023,Limited partnership,Energy,Germany
Energie-Bürger-Genossenschaft Delbrück-Hövelhof e,25.01.2010,Limited partnership,Energy,Germany
"Energie-Genossenschaft Altmark eG
b) Sitz, Nieder",10.01.2012,Limited partnership,Energy,Germany
"Energie-Genossenschaft Bergisches Land eG
b) Sitz",15.12.2008,Limited partnership,Energy,Germany
"Energie-Genossenschaft Hohnhausen eG
b) Sitz, Nie",15.05.2019,Limited partnership,Energy,Germany
"Energie-Genossenschaft Mittelberg eG
b) Sitz, Nie",11.05.1937,Limited partnership,Energy,Germany
"Energie-Genossenschaft Otterndorf eG
b) Sitz, Nie",10.09.2012,Limited partnership,Energy,Germany
"Energie-Genossenschaft Weserbergland eG
b) Sitz,",18.02.2011,Limited partnership,Energy,Germany
"Energie-für-uns eG
b) Sitz, Niederlassung, inländ",01.09.2008,Limited partnership,Energy,Germany
"EnergieBuerGEr Gelsenkirchen eG
b) Sitz, Niederla",14.01.2013,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"EnergieGenossenschaft Bechstedt eG
b) Sitz, Niede",23.02.2012,Limited partnership,Energy,Germany
"EnergieGenossenschaft KaufungerWald eG
b) Sitz, N",21.05.2012,Limited partnership,Energy,Germany
"EnergieGenossenschaft Murrhardt (EGM) eG
b) Sitz,",15.02.2011,Limited partnership,Energy,Germany
"EnergieGenossenschaft Schwüblingsen eG
b) Sitz, N",08.08.2017,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"EnergieNetz Hamburg eG
b) Sitz, Niederlassung, in",haftsregist,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"Energiegenossenschaft Gussenstadt eG
b) Sitz, Nie",19.06.2012,Limited partnership,Energy,Germany
"Energiegenossenschaft Engelsbrand eG
b) Sitz, Nie",23.04.2010,Limited partnership,Energy,Germany
"Energiegenossenschaft Dürmentingen eG
b) Sitz, Ni",05.12.2016,Limited partnership,Energy,Germany
"EnergieWerkStadt eG
b) Sitz, Niederlassung, inlän",05.03.2015,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
Energiegenossenschaft Neue Energien Ostsachsen eG,25.11.2013,Limited partnership,Energy,Germany
"Energiegenossenschaft Untermain eG
b) Sitz, Niede",16.06.2010,Limited partnership,Energy,Germany
"Energiegenossenschaft Virngrund eG
b) Sitz, Niede",21.01.2011,Limited partnership,Energy,Germany
"Energieretten eG
b) Sitz, Niederlassung, inländis",01.01.2021,Limited partnership,Energy,Germany
"Erneuerbare Energien Dieckmann eG
b) Sitz, Nieder",21.08.2023,Limited partnership,Energy,Germany
"Erneuerbare Energien Kürnbach eG
b) Sitz, Niederl",17.10.2009,Limited partnership,Energy,Germany
Erneuerbare Energien Vaihingen an der Enz und Umg,28.09.2010,Limited partnership,Energy,Germany
"ErneuerbareEnergien Neckar-Alb eG
b) Sitz, Nieder",haftsregist,Limited partnership,Energy,Germany
"Erzeugergemeinschaft für Energie in Bayern eG
b)",31.07.2015,Limited partnership,Energy,Germany
"Europäische Energie Genossenschaft eG
b) Sitz, Ni",13.01.2011,Limited partnership,Energy,Germany
"FWR Bürger Energie eG Markt Bibart
b) Sitz, Niede",18.12.2012,Limited partnership,Energy,Germany
"Freie Energiegenossenschaft Isny im Allgäu eG
b)",10.07.2009,Limited partnership,Energy,Germany
Friedensfördernde Energie-Genossenschaft Herford,20.10.2011,Limited partnership,Energy,Germany
Friedrich-Wilhelm Raiffeisen Energie Atzhausen eG,17.11.2011,Limited partnership,Energy,Germany
Friedrich-Wilhelm Raiffeisen Energie Burghaun eG,22.08.2011,Limited partnership,Energy,Germany
"Friedrich-Wilhelm Raiffeisen Energie eG Creußen
b",haftsregist,Limited partnership,Energy,Germany
Friedrich-Wilhelm Raiffeisen Energie eG Großbardo,04.11.2009,Limited partnership,Energy,Germany
Friedrich-Wilhelm Raiffeisen Energie eG Hohenroth,15.03.2010,Limited partnership,Energy,Germany
Friedrich-Wilhelm Raiffeisen Energie eG Münnersta,haftsregist,Limited partnership,Energy,Germany
Friedrich-Wilhelm Raiffeisen Energie eG Sulzheim,22.11.2012,Limited partnership,Energy,Germany
"Friedrich-Wilhelm Raiffeisen Energie eG
b) Sitz,",25.06.2008,Limited partnership,Energy,Germany
Friedrich-Wilhelm-Raiffeisen Energie Eichenzell e,02.03.2012,Limited partnership,Energy,Germany
"Friesdorfer-Energie-Genossenschaft eG
b) Sitz, Ni",21.10.2021,Limited partnership,Energy,Germany
"GDE - Gloning Dienstleistung & Energie eG
b) Sitz",haftsregist,Limited partnership,Energy,Germany
GL-Solar-Energie-Genossenschaft Bergisch Gladbach,18.08.2011,Limited partnership,Energy,Germany
Gartenstadt Wohnen GWW eG Wohnungsgenossenschaft,29.07.2010,Limited partnership,Energy,Germany
"GenoEnergie Karlstadt eG
b) Sitz, Niederlassung,",17.03.2010,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
Genossenschaft für erneuerbare Energien im Jerich,29.11.2012,Limited partnership,Energy,Germany
"Gewerbepark Emmerke Energie eG
b) Sitz, Niederlas",08.09.2022,Limited partnership,Energy,Germany
"Greußener Energien Genossenschaft (GEG) eG
b) Sit",06.09.2013,Limited partnership,Energy,Germany
"GrünEnergie eG
b) Sitz, Niederlassung, inländisch",15.04.2011,Limited partnership,Energy,Germany
"HEG Heidelberger Energiegenossenschaft eG
b) Sitz",08.09.2010,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"Kommunale Energie Regensburger Land eG
b) Sitz, N",07.12.2011,Limited partnership,Energy,Germany
"KWGe - Klein-Winternheim gewinnt Energie e.G.
b)",31.01.2023,Limited partnership,Energy,Germany
"KEEG eingetragene Genossenschaft
b) Sitz, Niederl",02.05.2018,Limited partnership,Energy,Germany
"InnHügelLandEnergie eG
b) Sitz, Niederlassung, in",10.09.2021,Limited partnership,Energy,Germany
"IngenieurNetzwerk Energie eG
b) Sitz, Niederlassu",haftsregist,Limited partnership,Energy,Germany
"Lausitzer NaturEnergie eG
b) Sitz, Niederlassung,",21.10.2012,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"LandEnergie Bürger eG
b) Sitz, Niederlassung, inl",26.04.2022,Limited partnership,Energy,Germany
"KulturEnergieGenossenschaftAltona (KEGA) eG
b) Si",21.02.2015,Limited partnership,Energy,Germany
"MEHR Energie eG, Mosel-Eifel-Hunsrück Regenerativ",09.05.2012,Limited partnership,Energy,Germany
"NEUE ENERGIE Römerstein eG
b) Sitz, Niederlassung",31.01.2014,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"Mittelbadische Energiegenossenschaft eG
b) Sitz,",11.01.2008,Limited partnership,Energy,Germany
"MachWas Energie eG
b) Sitz, Niederlassung, inländ",25.01.2011,Limited partnership,Energy,Germany
"Maxwäll-Energie Genossenschaft eG
b) Sitz, Nieder",24.05.2012,Limited partnership,Energy,Germany
"Neue Energie Bendorf eG
b) Sitz, Niederlassung, i",05.01.2012,Limited partnership,Energy,Germany
"NaturEnergieRegionGifhorn eG
b) Sitz, Niederlassu",19.04.2010,Limited partnership,Energy,Germany
"Neue Energie Achental eG
b) Sitz, Niederlassung,",28.03.2023,Limited partnership,Energy,Germany
"NaturEnergie Region Hannover eG
b) Sitz, Niederla",30.03.2008,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"NEW - Neue Energien West eG
b) Sitz, Niederlassun",27.02.2009,Limited partnership,Energy,Germany
"Neue Energie Dollnstein eG
b) Sitz, Niederlassung",07.07.2011,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"Neue Energie Ostelbien eG
b) Sitz, Niederlassung,",03.07.2012,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"Neue Energie Taunus eG
b) Sitz, Niederlassung, in",23.02.2011,Limited partnership,Energy,Germany
"Neue Energie Obermain eG
b) Sitz, Niederlassung,",13.12.2011,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",: 01.08.202,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"NordPfalzEnergie eG
b) Sitz, Niederlassung, inlän",26.04.2021,Limited partnership,Energy,Germany
"OWS Handels und Energie Genossenschaft eG
b) Sitz",12.03.2012,Limited partnership,Energy,Germany
"OWL Neue Energien (Bürgergenossenschaft) eG
b) Si",11.07.2013,Limited partnership,Energy,Germany
Pfadfindergenossenschaft zur Nutzung alternativer,haftsregist,Limited partnership,Energy,Germany
"Perspect Energie eG
b) Sitz, Niederlassung, inlän",04.05.2012,Limited partnership,Energy,Germany
"OstalbBürgerEnergie eG
b) Sitz, Niederlassung, in",18.01.2011,Limited partnership,Energy,Germany
"Olegeno Oldenburger Energie-Genossenschaft eG.
b)",28.09.2011,Limited partnership,Energy,Germany
"Öko-Energie Huntetal eG
b) Sitz, Niederlassung, i",22.08.2011,Limited partnership,Energy,Germany
"pro regionale energie eG
b) Sitz, Niederlassung,",22.04.2009,Limited partnership,Energy,Germany
"naturENERGIE-FUCHSstadt eG
b) Sitz, Niederlassung",30.06.2022,Limited partnership,Energy,Germany
"meine-Energie eG vor Ort
b) Sitz, Niederlassung,",15.06.2011,Limited partnership,Energy,Germany
"meine-Energie eG
b) Sitz, Niederlassung, inländis",21.04.2011,Limited partnership,Energy,Germany
"fesa Energie Geno eG
b) Sitz, Niederlassung, inlä",08.07.2011,Limited partnership,Energy,Germany
"eurosolid erneuerbare Energien eG
b) Sitz, Nieder",10.04.2013,Limited partnership,Energy,Germany
"energie bautzen eG
b) Sitz, Niederlassung, inländ",28.11.1991,Limited partnership,Energy,Germany
"eER Erneuerbare Energien Rottenburg eG
b) Sitz, N",01.07.2009,Limited partnership,Energy,Germany
"e:veen Energie eG
b) Sitz, Niederlassung, inländi",15.04.2010,Limited partnership,Energy,Germany
"bürgerEnergie Dietenhofen eG
b) Sitz, Niederlassu",22.05.2014,Limited partnership,Energy,Germany
"ZukunftsEnergie Marktschorgast eG
b) Sitz, Nieder",27.03.2015,Limited partnership,Energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,Limited partnership,Energy,Germany
"Wohnungsgenossenschaft ""Post und Energie"" eG
b) S",06.12.1990,Limited partnership,Energy,Germany
"Wäller Energie eG
b) Sitz, Niederlassung, inländi",12.11.2012,Limited partnership,Energy,Germany
WirMachenEnergie eG - Plattform für Bürgerenergie,17.12.2022,Limited partnership,Energy,Germany
"Winterlinger Bürgerenergie eG
b) Sitz, Niederlass",03.04.2012,Limited partnership,Energy,Germany
"Wachsteiner Bio-Energie eG
b) Sitz, Niederlassung",11.04.2010,Limited partnership,Energy,Germany
"Wagenfelder Energie eG
b) Sitz, Niederlassung, in",21.10.2023,Limited partnership,Energy,Germany
"Werse Energie Netzwerk eG
b) Sitz, Niederlassung,",04.10.2011,Limited partnership,Energy,Germany
