CVR-nummer/REG-nummer,Startdato,Ophørsdato,Navn,Adresse,Postnr.,By,Virksomhedsform,Hovedbranche,Telefonnr,Email,Reklamebeskyttet
18073498,1994-09-01,2020-12-30,PRÆSTBRO KRAFTVARMEVÆRK A M B A,Fjembhedevej 25 - Præstbro - 9330 Dronninglund,9330,Dronninglund,Forening,351100 Produktion af elektricitet,,,Nej
20801840,1998-02-01,2008-06-30,VINDBLÆS KRAFTVARMEVÆRK A M B A,"C/O Birgitte Knudsen, C/O Birgitte Knudsen - Vilstedvej 110 - Vindblæs - 9670 Løgstør",9670,Løgstør,Forening,351100 Produktion af elektricitet,,,Nej
17283847,1993-09-02,2012-01-18,FARSTRUP-KØLBY KRAFTVARMEVÆRK AMBA,"C/O Thomas Jensen, C/O Thomas Jensen - Vårvej 7 - Farstrup - 9240 Nibe",9240,Nibe,Forening,351100 Produktion af elektricitet,,,Nej
17267604,1993-10-01,2012-09-30,VINDE HELSINGE MØLLELAUG I/S,"C/O Michael Jensen, C/O Michael Jensen - Lavendelvej 46 - 4470 Svebølle",4470,Svebølle,Forening,351100 Produktion af elektricitet,,,Nej
19659283,1996-07-04,2008-07-15,BØNNERUP HAVNS VINDMØLLEPARK I/S,"C/O Knud Andersen, C/O Knud Andersen - Hemmedvej 59 - 8585 Glesborg",8585,Glesborg,Forening,351100 Produktion af elektricitet,,,Nej
16896837,1993-04-20,2008-01-10,HILLERSLEV KRAFTVARMEVÆRK A M B A,"C/O Advokat Jacob Schousgaard, C/O Advokat Jacob Schousgaard - Frederiksgade 14 - 7700 Thisted",7700,Thisted,Forening,351100 Produktion af elektricitet,,,Nej
16863378,1993-01-01,2012-03-05,RIBE VINDMØLLELAUG I/S AF 1987 MØLLE 2,"C/O Ole Albertsen, C/O Ole Albertsen - Blokvej 2G - 6760 Ribe",6760,Ribe,Forening,351100 Produktion af elektricitet,,,Nej
16468231,1992-10-01,2015-06-30,NR. NISSUM KRAFTVARME A.M.B.A,Seminarievej 70 - Nørre Nissum - 7620 Lemvig,7620,Lemvig,Forening,351100 Produktion af elektricitet,,,Nej
16927309,1992-11-18,2021-08-11,VAARST-FJELLERAD KRAFTVARMEVÆRK AMBA i likvidation,"C/O Adv Ulla Skov, C/O Adv Ulla Skov - Hasserisvej 174 - 9000 Aalborg",9000,Aalborg,Forening,351100 Produktion af elektricitet,,,Nej
68361311,1964-04-01,2013-03-31,HORSENS OMEGNS FORENEDE VANDKRAFTANLÆG,Tietgensvej 2 - 8600 Silkeborg,8600,Silkeborg,Forening,351100 Produktion af elektricitet,,,Nej
68297516,1964-05-03,2010-12-31,Se Energi A.M.B.A.,Brårupvej 50 - 7800 Skive,7800,Skive,Forening,351100 Produktion af elektricitet,,,Nej
28681410,1964-10-15,2016-12-31,BORRIS EL-FORSYNING,"C/O Britta Beier, C/O Britta Beier - Møllegårdsvej 1A - Borris - 6900 Skjern",6900,Skjern,Forening,351100 Produktion af elektricitet,,,Nej
20276991,1997-08-01,2015-06-12,MELØSE - ST. LYNGBY ENERGISELSKAB A.M.B.A.,Skolevej 7B - Meløse - 3320 Skævinge,3320,Skævinge,Forening,351100 Produktion af elektricitet,,,Nej
18965704,1995-11-02,2011-03-31,SALLING VINDMØLLELAUG I/S,"C/O Leif Beltoft, C/O Leif Beltoft - Solbakken 7A - 9240 Nibe",9240,Nibe,Forening,351100 Produktion af elektricitet,,,Nej
68281253,1988-04-01,2014-06-30,Ryde-Stendis Vindmøllelaug,"C/O Ruben Berthelsen, C/O Ruben Berthelsen - Højbjergvej 1 - Ryde - 7830 Vinderup",7830,Vinderup,Forening,351100 Produktion af elektricitet,,,Nej
38101552,1986-04-01,2014-04-07,HINNERUP MØLLELAUG,"C/O Jørgen Laursen, C/O Jørgen Laursen - Rørsangervej 39 - 8382 Hinnerup",8382,Hinnerup,Forening,351100 Produktion af elektricitet,,,Nej
18478188,1995-04-01,2020-06-30,HVAM-GL HVAM KRAFTVARMEVÆRK AMBA,Gl. Viborgvej 84 - Hvam St - 9620 Aalestrup,9620,Aalestrup,Forening,351100 Produktion af elektricitet,,,Nej
17095293,1993-04-01,2022-12-31,ØLAND KRAFTVARMEVÆRK A M B A,Hammershøj 26A - Øland - 9460 Brovst,9460,Brovst,Forening,351100 Produktion af elektricitet,,,Nej
18468840,1994-01-24,2020-11-30,GYLLING-ØRTING-FALLING KRAFTVARMEVÆRK A.M.B.A.,Persievej 5 - Ørting - 8300 Odder,8300,Odder,Forening,351100 Produktion af elektricitet,,,Nej
16303917,1964-05-07,2009-03-27,Sønderjyllands Højspændingsværk A.M.B.A.,"C/O Sydvest energi Teknik A/S, C/O Sydvest energi Teknik A/S - Ravnevej 12 - 6705 Esbjerg Ø",6705,Esbjerg Ø,Forening,351100 Produktion af elektricitet,,,Nej
58401013,1976-06-01,2018-12-31,BRANDE ELVÆRK AF 1976,"C/O Benny Larsen, C/O Benny Larsen - Chr. Bergs Vej 21 - 7330 Brande",7330,Brande,Forening,351100 Produktion af elektricitet,,,Nej
32402321,2009-09-01,2013-11-06,Vorgod Østerby Vindmøllelaug I/S,Birkelundvej 3 - 6920 Videbæk,6920,Videbæk,Forening,351100 Produktion af elektricitet,,,Nej
17097342,1993-06-15,2021-08-11,ELLIDSHØJ-FERSLEV KRAFTVARMEVÆRK A M B A,"C/O Adv. Ulla Skov, C/O Adv. Ulla Skov - Hasserisvej 174 - 9000 Aalborg",9000,Aalborg,Forening,351100 Produktion af elektricitet,,,Nej
45534413,1964-06-06,2009-12-31,SKOVSGAARD TORSLEV Ø SVENSTRUP ELF,Stationsvej 20 - 9460 Brovst,9460,Brovst,Forening,351100 Produktion af elektricitet,,,Nej
14733728,1970-01-01,2010-12-31,AGGERSUND ELFORSYNING,"C/O Han Herreds Elforsyning, C/O Han Herreds Elforsyning - Stationsvej 20 - 9460 Brovst",9460,Brovst,Forening,351100 Produktion af elektricitet,,,Nej
16300292,1992-05-05,2012-09-30,SEVEL KRAFTVARMEVÆRK AMBA,"C/O Vinderup Varmeværk, C/O Vinderup Varmeværk - Sevelvej 67A - 7830 Vinderup",7830,Vinderup,Forening,351100 Produktion af elektricitet,,,Nej
24103757,1986-12-01,2013-11-15,VINDMØLLEPARKEN LUNDE I/S,"C/O Tom Skade, C/O Tom Skade - Brede Bygade 31 - 6261 Bredebro",6261,Bredebro,Forening,351100 Produktion af elektricitet,,,Nej
17663577,1994-01-01,2018-01-17,KLITMØLLER KRAFTVARMEVÆRK AMBA,"C/O Advokat Jacob Schousgaard, C/O Advokat Jacob Schousgaard - Frederiksgade 14 - 7700 Thisted",7700,Thisted,Forening,351100 Produktion af elektricitet,,,Nej
13378010,1967-07-03,2008-12-31,ÅBYBRO ELFORSYNING,"C/O H H Elforsyning, C/O H H Elforsyning - Stationsvej 20 - 9460 Brovst",9460,Brovst,Forening,351100 Produktion af elektricitet,,,Nej
25256042,2000-03-06,2018-10-16,Blæsbjerg Vindmøllelaug,"C/O Anders Hansen, C/O Anders Hansen - Klakring Stationsvej 18 - 7130 Juelsminde",7130,Juelsminde,Forening,351100 Produktion af elektricitet,,,Ja
17724339,1994-02-02,2014-08-31,EGEBJERG MØLLELAUG,"C/O Hans Jørgen Ellegaard Andersen, C/O Hans Jørgen Ellegaard Andersen - Bakkesvinget 7 - Vridsted - 7800 Skive",7800,Skive,Forening,351100 Produktion af elektricitet,,,Nej
47481015,1973-12-01,2009-12-31,FORENINGEN AF KOMMUNALE ELVÆRKER,Gyldenløvesgade 11 - 3. - 1600 København V,1600,København V,Forening,351100 Produktion af elektricitet,,,Nej
15608978,1991-10-01,2010-12-31,GRINDSTED-UGGERHALNE KRAFTVARMEVÆRK A M B A,Energivej 10 - 9310 Vodskov,9310,Vodskov,Forening,351100 Produktion af elektricitet,,,Nej
20156937,1997-07-01,2015-06-29,KLINKBY KRAFTVARME A.M.B.A.,"C/O Jens Chr Søgaard, C/O Jens Chr Søgaard - Lemvigvej 61 - Tørringhuse - 7620 Lemvig",7620,Lemvig,Forening,351100 Produktion af elektricitet,,,Nej
18496674,1995-02-21,2010-04-13,HOU KRAFTVARMEVÆRK AMBA,Skippervej 50A - 9370 Hals,9370,Hals,Forening,351100 Produktion af elektricitet,,,Nej
16946834,1993-05-15,2015-12-30,KLOSTER KRAFTVARMEVÆRK AMBA,Klostervej 112 - Kloster - 6950 Ringkøbing,6950,Ringkøbing,Forening,351100 Produktion af elektricitet,,,Nej
26598354,1986-04-01,2010-06-30,UHRE OG OMEGNS VINDMØLLELAUG,"C/O Per Hansen, C/O Per Hansen - Uhrevej 32B - Uhre - 7330 Brande",7330,Brande,Forening,351100 Produktion af elektricitet,,,Nej
25370082,2000-01-01,2015-12-30,Estrup Gårde Erhvervsmøllelaug I/S,"C/O Bent Kragh Thomsen, C/O Bent Kragh Thomsen - Toftagervej 10 - Skader - 8543 Hornslet",8543,Hornslet,Forening,351100 Produktion af elektricitet,,,Nej
18515830,1994-09-06,2019-05-05,ÅDUM KRAFTVARMEVÆRK A.M.B.A.,"C/O Tarm Elværk Amba, C/O Tarm Elværk Amba - Skolegade 23 - 6880 Tarm",6880,Tarm,Forening,351100 Produktion af elektricitet,,,Nej
38226215,1964-05-25,2019-12-31,Ejby Fjernvarmecentral,"C/O Advokat Jeppe Vang Madsen, C/O Advokat Jeppe Vang Madsen - Algade 6 - 5500 Middelfart",5500,Middelfart,Forening,351100 Produktion af elektricitet,,,Ja
33967748,2011-10-20,,ANHOLT HAVVINDMØLLEPARK I/S,"C/O Ørsted A/S, C/O Ørsted A/S - Kraftværksvej 53 - Skærbæk - 7000 Fredericia",7000,Fredericia,Interessentskab,351100 Produktion af elektricitet,,,Nej
39804387,2018-08-15,,Stakroge VM4 I/S,"C/O Skovgaard Invest ApS, C/O Skovgaard Invest ApS - Havnen 66 - 7620 Lemvig",7620,Lemvig,Interessentskab,351100 Produktion af elektricitet,,jjb@skovgaardinvest.dk,Ja
31116945,2007-12-31,,Katzenberg 2 I/S,Mariagervej 58B - 9500 Hobro,9500,Hobro,Interessentskab,351100 Produktion af elektricitet,96207040,info@ewe.dk,Ja
34305374,2012-10-01,,I/S Hatten 2,"C/O Momentum Gruppen A/S, C/O Momentum Gruppen A/S - Københavnsvej 81 - 4000 Roskilde",4000,Roskilde,Interessentskab,351100 Produktion af elektricitet,,,Ja
40024433,2018-11-13,,Ecopart Veddum I/S,"C/O C/0 Erling Salling Olesen, C/O C/0 Erling Salling Olesen - Helga Pedersens Gade 13 - 7. 1 - 8000 Aarhus C",8000,Aarhus C,Interessentskab,351100 Produktion af elektricitet,,bente@ecowatt.dk,Ja
36371692,2015-07-01,,Hvashøj Vindkraft I/S,"C/O Bent Jensen, C/O Bent Jensen - Stensigvej 12 - 7570 Vemb",7570,Vemb,Interessentskab,351100 Produktion af elektricitet,,bikerbent@icloud.com,Ja
41771321,2020-10-19,,Thor Wind Farm I/S,Vesterbrogade 1L - 4. - 1620 København V,1620,København V,Interessentskab,351100 Produktion af elektricitet,,,Nej
26791936,2002-09-05,,I/S LINDKNUD VINDMØLLEPARK,P Nørkjærs Plads 5 - 2. th - 9800 Hjørring,9800,Hjørring,Interessentskab,351100 Produktion af elektricitet,,gk@wenbo.dk,Ja
35194584,2012-07-01,,Ewers Vindenergi I/S,Ellegårdvej 19 - 6400 Sønderborg,6400,Sønderborg,Interessentskab,351100 Produktion af elektricitet,74422975,le@brdr-ewers.dk,Ja
26952204,2002-12-14,,Ærø Vind 2 I/S,"C/O Henrik Steen-Knudsen, C/O Henrik Steen-Knudsen - Strandvej 98 - 5762 Vester Skerninge",5762,Vester Skerninge,Interessentskab,351100 Produktion af elektricitet,,vind1@aero-emk.dk,Ja
31145139,2007-02-16,,Katzenberg 14 I/S,Mariagervej 58B - 9500 Hobro,9500,Hobro,Interessentskab,351100 Produktion af elektricitet,96207040,info@ewe.dk,Ja
21450405,1999-02-01,,HALDUM MARK MØLLELAUG I/S,"C/O Ole Ledet-Pedersen, C/O Ole Ledet-Pedersen - Ringshøj 23 - 8382 Hinnerup",8382,Hinnerup,Interessentskab,351100 Produktion af elektricitet,,,Nej
25822935,2000-10-01,,Mejlby Vindmøllelaug IIII I/S v/Henrik Hjorth & Malene Hjorth,Tvorupvej 3 - 9575 Terndrup,9575,Terndrup,Interessentskab,351100 Produktion af elektricitet,98337610,henrik-hjorth@email.dk,Ja
25533879,2000-08-01,,Grænselandet Erhvervsmøllelaug I/s,"C/O Detlef S. Abild, C/O Detlef S. Abild - Ulvemosevej 16 - 6360 Tinglev",6360,Tinglev,Interessentskab,351100 Produktion af elektricitet,,dc40wp@os.dk,Nej
43424270,2022-08-01,,Toftholmvej 100 I/S,Toftholmvej 100 - 9690 Fjerritslev,9690,Fjerritslev,Interessentskab,351100 Produktion af elektricitet,29705125,,Ja
43742647,2022-04-01,,Vodder Mølle 1 I/S,Gånsagervej 26C - 6780 Skærbæk,6780,Skærbæk,Interessentskab,351100 Produktion af elektricitet,,,Ja
31240689,2008-01-01,,Niedere Börde/Biegen I/S,Mariagervej 58B - 9500 Hobro,9500,Hobro,Interessentskab,351100 Produktion af elektricitet,96207040,info@ewe.dk,Ja
39033364,2017-10-25,,Skodsebølle Vindmøllelaug I/S,"C/O Tom Larsen, C/O Tom Larsen - Rosmarksvej 1 - 4900 Nakskov",4900,Nakskov,Interessentskab,351100 Produktion af elektricitet,54948598,tl@iwal.dk,Ja
35422587,2012-12-25,,Jesper Sommer og Grit Wessel I/S,Havrekrogen 10 - 3200 Helsinge,3200,Helsinge,Interessentskab,351100 Produktion af elektricitet,50116611,fam.wessel@outlook.com,Ja
35599142,2014-02-15,,KSK Vind 1 I/S,"C/O Knud Svenstrup Andersen, C/O Knud Svenstrup Andersen - Thykiersvej 1 - 7700 Thisted",7700,Thisted,Interessentskab,351100 Produktion af elektricitet,,knud.svenstrup@gmail.com,Ja
25192966,1999-12-01,,I/S Korsgård mølle v/Niels P. Balling m.fl.,Ø. Grønningvej 22 - Ø. Grønning - 7870 Roslev,7870,Roslev,Interessentskab,351100 Produktion af elektricitet,21407643,niels.p.balling@gmail.com,Ja
25655788,2000-10-01,,Møllerne ved Enkelunden,"C/O Momentum Gruppen A/S, C/O Momentum Gruppen A/S - Københavnsvej 81 - 4000 Roskilde",4000,Roskilde,Interessentskab,351100 Produktion af elektricitet,46337010,finance@momentum-gruppen.com,Ja
31403073,2008-05-13,,Fåre Vindmøllelaug I/S,"C/O Per Lauritsen, C/O Per Lauritsen - Kviesgårdvej 7 - 7620 Lemvig",7620,Lemvig,Interessentskab,351100 Produktion af elektricitet,26174680,plaurits@post.tele.dk,Nej
33849095,2011-09-14,,Sædding Hede Vindenergi I/S,"C/O Lemvigegnens Landboforening, C/O Lemvigegnens Landboforening - Industrivej 53 - 7620 Lemvig",7620,Lemvig,Interessentskab,351100 Produktion af elektricitet,96630541,lb@lemvig-landbo.dk,Ja
18096099,1994-05-01,,NIELS SIMON THYSEN & HANS THYSEN,Gyvelvej 52 - Åved - 6780 Skærbæk,6780,Skærbæk,Interessentskab,351100 Produktion af elektricitet,74757185,,Nej
40840435,2019-10-07,,Torp Vind I/S,Torpvej 6 - Lyngs - 7790 Thyholm,7790,Thyholm,Interessentskab,351100 Produktion af elektricitet,,,Ja
41569778,2020-08-07,,Tagmark Vindkraft I/S,Dusager 22 - 8200 Aarhus N,8200,Aarhus N,Interessentskab,351100 Produktion af elektricitet,87390404,,Nej
25535324,2000-07-01,,Lysmose Vindmøllelaug I/S,"C/O PETER SØRENSEN, C/O PETER SØRENSEN - Tislumvej 488 - 9870 Sindal",9870,Sindal,Interessentskab,351100 Produktion af elektricitet,21705587,s.pete@privat.dk,Ja
39129132,2017-11-07,,Lindø Vindmøllelaug I/S,"C/O Energi Fyn Holding A/S, C/O Energi Fyn Holding A/S - Sanderumvej 16 - Sanderum - 5250 Odense SV",5250,Odense SV,Interessentskab,351100 Produktion af elektricitet,,,Nej
25965256,2000-12-29,,I/S Wolgast/ John Sørensen m fl,Spangsbjerghaven 147 - 6700 Esbjerg,6700,Esbjerg,Interessentskab,351100 Produktion af elektricitet,75450558,,Nej
25358198,1999-12-28,,Kalhave Vindpark II,"C/O Skovlund, C/O Skovlund - Kalhavevej 47 - Kalhave - 7171 Uldum",7171,Uldum,Interessentskab,351100 Produktion af elektricitet,,,Nej
26701988,2002-07-01,,Gl Langeskov Erhvervsmøllelaug I/S Christian og Kathleene Jermiin,Seinhuusvej 10 - 4672 Klippinge,4672,Klippinge,Interessentskab,351100 Produktion af elektricitet,56510011,,Nej
36294299,2015-02-04,,I/S St. Løgtvedgård Møller,"C/O Niels Eghøj Nielsen, C/O Niels Eghøj Nielsen - Fagerholtvej 18 - 4050 Skibby",4050,Skibby,Interessentskab,351100 Produktion af elektricitet,,,Nej
26902282,2002-10-01,,Vittarp Møllelaug I/S,"C/O Torben Pedersen, C/O Torben Pedersen - Porskærvej 10 - 8600 Silkeborg",8600,Silkeborg,Interessentskab,351100 Produktion af elektricitet,,tp-bwi@mail.dk,Nej
25153626,2000-01-01,,I/S Kildehøj,"C/O Niels Kristian Bjerre, C/O Niels Kristian Bjerre - Pontoppidansgade 20 - 4800 Nykøbing F",4800,Nykøbing F,Interessentskab,351100 Produktion af elektricitet,,nkb@hotmail.dk,Nej
14260293,1990-04-01,,MØLLEINTERESSENTSKABET V/ERLANDSEN & KNUDSEN,Lendrupvej 3 - Løgsted - 9670 Løgstør,9670,Løgstør,Interessentskab,351100 Produktion af elektricitet,,,Nej
37702609,2016-05-21,,Saltø Vindmøller I/S,Saltøvej 61 - 4700 Næstved,4700,Næstved,Interessentskab,351100 Produktion af elektricitet,55445358,carl.plessen@gmail.com,Ja
28065469,2004-12-01,,Heltborg Møllelaug I/S v/Ole Bjerregaard m.fl,"C/O Ole Bjerregaard, C/O Ole Bjerregaard - Stadionvej 1A - Koldby - 7752 Snedsted",7752,Snedsted,Interessentskab,351100 Produktion af elektricitet,97936852,,Nej
31324041,2008-01-01,,Stüdenitz Eva-karen I/S,Mariagervej 58B - 9500 Hobro,9500,Hobro,Interessentskab,351100 Produktion af elektricitet,96207040,info@ewe.dk,Ja
37559407,2016-03-22,,I/S Nissum Bredning Vind,"C/O Jens Jørgen Birch, C/O Jens Jørgen Birch - Rugvænget 3 - 7673 Harboøre",7673,Harboøre,Interessentskab,351100 Produktion af elektricitet,,birchjj@post.tele.dk,Nej
32691757,2010-01-01,,Lemkær Vindkraft I/S,"C/O Jørgen Skovgaard, C/O Jørgen Skovgaard - Kirkebyvej 1 - Houe - 7620 Lemvig",7620,Lemvig,Interessentskab,351100 Produktion af elektricitet,,,Nej
42154938,2021-02-19,,L. B. Vind I/S,"C/O Kresten Lyngvang, C/O Kresten Lyngvang - Dyrehavevej 45 - 5800 Nyborg",5800,Nyborg,Interessentskab,351100 Produktion af elektricitet,,kresten_lyngvang@hotmail.com,Ja
26487269,2001-12-30,,Bodum I Møllelaug I/S v/Kirsten Dinesen & Henrik Schaumburg,Nøddehegnet 4 - 6400 Sønderborg,6400,Sønderborg,Interessentskab,351100 Produktion af elektricitet,,,Nej
26889790,2002-10-01,,Harring Hedegård Møllelaug 2 I/S,Brendhøjvej 1 - Todbøl - 7700 Thisted,7700,Thisted,Interessentskab,351100 Produktion af elektricitet,,,Nej
20135034,1997-07-01,,Overdrevets Vindmøllelaug I/S,"C/O Jørgen Niemann Jensen, C/O Jørgen Niemann Jensen - Overdrevet 17 - 8382 Hinnerup",8382,Hinnerup,Interessentskab,351100 Produktion af elektricitet,,jorgen.niemann@gmail.com,Nej
33331398,2010-07-01,,Lejbølle Vindkraft I/S,"C/O Revisionsfirmaet Ole Vestergaard, C/O Revisionsfirmaet Ole Vestergaard - Bakkevænget 16 - 8990 Fårup",8990,Fårup,Interessentskab,351100 Produktion af elektricitet,,jba@olv.dk,Nej
26008840,2000-11-01,,I/S Filskov 4,"C/O Lis Knudsen, C/O Lis Knudsen - Gl. Dronninggårds Alle 8 - 2840 Holte",2840,Holte,Interessentskab,351100 Produktion af elektricitet,,,Ja
26859085,2002-11-01,,Energi 2002 I/S,"C/O Steffen Buskov, C/O Steffen Buskov - Hasselholtvej 19 - Aal - 7830 Vinderup",7830,Vinderup,Interessentskab,351100 Produktion af elektricitet,,,Nej
34430845,2012-04-01,,Rybjerg Biogas I/S,Rustedmøllevej 1A - 7870 Roslev,7870,Roslev,Interessentskab,351100 Produktion af elektricitet,97572158,rybjerggaard@gmail.com,Nej
36007095,2014-09-16,,Rindum Enge Vindmøllelaug I/S,"C/O Fjordland, C/O Fjordland - Industrivej 53 - 7620 Lemvig",7620,Lemvig,Interessentskab,351100 Produktion af elektricitet,96630541,lbr@fjordland.dk,Ja
26873177,2002-10-07,,Skagen Erhverv Vindmøllelaug I/S,Skalhuse 5 - Gelstrup - 9240 Nibe,9240,Nibe,Interessentskab,351100 Produktion af elektricitet,98353181,gk@gkvind.dk,Nej
33660294,2011-06-01,,I/S Nees Mølle 1,"C/O Lemvigegnens Landboforening, C/O Lemvigegnens Landboforening - Industrivej 53 - 7620 Lemvig",7620,Lemvig,Interessentskab,351100 Produktion af elektricitet,96630544,ll@lemvig-landbo.dk,Nej
34387141,2012-03-12,,Vildbjerg Vindkraft I/S,Bækkelundvej 11 - 7480 Vildbjerg,7480,Vildbjerg,Interessentskab,351100 Produktion af elektricitet,20816420,krlund78@gmail.com,Ja
26845831,2002-09-01,,Skagen Ny Vindmøllelaug I/S,"C/O GK Gruppen ApS, C/O GK Gruppen ApS - Skalhuse 5 - 9240 Nibe",9240,Nibe,Interessentskab,351100 Produktion af elektricitet,,gf@gkvind.dk,Ja
21895547,1999-06-14,,GAMMELVRÅ ENGE VINDMØLLELAUG I/S,"C/O Niels Mejlholm, C/O Niels Mejlholm - Bakkegårdsvej 46A - 9000 Aalborg",9000,Aalborg,Interessentskab,351100 Produktion af elektricitet,20804909,niels@mejlholm.com,Ja
31198852,2008-01-01,,Krevese 6 I/S,Mariagervej 58B - 9500 Hobro,9500,Hobro,Interessentskab,351100 Produktion af elektricitet,96207040,info@ewe.dk,Ja
31340500,2008-01-01,,Söderhof I I/S,Mariagervej 58B - 9500 Hobro,9500,Hobro,Interessentskab,351100 Produktion af elektricitet,96207040,info@ewe.dk,Ja
31194180,2007-01-19,,Elsterheide 2 I/S,Vivaldisvej 7 - 9200 Aalborg SV,9200,Aalborg SV,Interessentskab,351100 Produktion af elektricitet,96192193,cm@globalwindpower.com,Nej
30226887,2007-02-15,,Pindhus Møllelaug I/S,"C/O Per Lauritsen, C/O Per Lauritsen - Kviesgårdvej 7 - 7620 Lemvig",7620,Lemvig,Interessentskab,351100 Produktion af elektricitet,97893680,plaurits@post.tele.dk,Nej
35067108,2013-08-01,,Fæbæk Vindmøllelaug I/S,"C/O Peter Lørup, C/O Peter Lørup - Fæbækvej 23 - 5953 Tranekær",5953,Tranekær,Interessentskab,351100 Produktion af elektricitet,30175354,peter@lixman.com,Ja
25248368,2000-02-15,,Nyborg Møllelaug I/S,"C/O Kasserer Poul Kristensen, C/O Kasserer Poul Kristensen - Stationspladsen 7 - 8763 Rask Mølle",8763,Rask Mølle,Interessentskab,351100 Produktion af elektricitet,75678972,,Nej
44142651,2023-04-18,,Allvind I/S,"C/O Lars K Christiansen, C/O Lars K Christiansen - Engparken 2 - 1. tv - 7830 Vinderup",7830,Vinderup,Interessentskab,351100 Produktion af elektricitet,61756092,larskchristiansen@gmail.com,Nej
26844371,2002-10-15,,Suset I/S v/ S E Villadsen & M R Nielsen,Smedebjergevej 105 - Vejerslev - 7980 Vils,7980,Vils,Interessentskab,351100 Produktion af elektricitet,,,Nej
13978379,1990-02-01,,Guani i/s v/Gurli og Anker Nielsen,Søbakken 15 - 8800 Viborg,8800,Viborg,Interessentskab,351100 Produktion af elektricitet,21644644,anker@artpaper.dk,Ja
26369436,2001-12-15,,Bodum II Møllelaug I/S v/Helle og Haagen Sørensen,Klosterparken 29 - 7900 Nykøbing M,7900,Nykøbing M,Interessentskab,351100 Produktion af elektricitet,40453441,,Nej
33289065,2010-12-01,,Storupgård III I/S,"C/O Kjeld Glintborg Kudsk, C/O Kjeld Glintborg Kudsk - Kongehøjvej 64 - Ørding - 7990 Øster Assels",7990,Øster Assels,Interessentskab,351100 Produktion af elektricitet,97766205,kjeldkudsk@hotmail.dk,Ja
21420883,1999-01-01,,JENNUM MØLLEPARK I/S,"C/O Jens Grosen Rasmussen, C/O Jens Grosen Rasmussen - Dyssehøjvej 25 - Jennum - 8981 Spentrup",8981,Spentrup,Interessentskab,351100 Produktion af elektricitet,,,Nej
20177071,1997-07-01,,LARS OG ANDERS GAD I/S,Vester Gasse 1 - 6780 Skærbæk,6780,Skærbæk,Interessentskab,351100 Produktion af elektricitet,74750611,,Nej
33311931,2010-10-01,,Holmen vindkraft I/S I,"C/O Ole Jacobsen, C/O Ole Jacobsen - Lemvej 21 - 6900 Skjern",6900,Skjern,Interessentskab,351100 Produktion af elektricitet,,ole.jacobsen@post.tele.dk,Ja
36145463,2014-10-01,,Lars og Lene Pedersen I/S,Tarmvej 194 - Sdr Bork - 6893 Hemmet,6893,Hemmet,Interessentskab,351100 Produktion af elektricitet,22431418,Pedersenbork@gmail.com,Nej
26919495,2002-10-01,,Nedergård Møllelaug I/S,Helletoftevej 1 - Helletofte - 5953 Tranekær,5953,Tranekær,Interessentskab,351100 Produktion af elektricitet,,,Nej
37776483,2016-06-10,,7 mandsmøllen ved Ulvemosen I/S,"C/O Lemvigegnens Landboforening, C/O Lemvigegnens Landboforening - Industrivej 53 - 7620 Lemvig",7620,Lemvig,Interessentskab,351100 Produktion af elektricitet,96630541,lb@lemvig-landbo.dk,Ja
43370677,2022-06-20,,Solcellepark Høvsøre I/S,"C/O Jysk Energi, C/O Jysk Energi - Skivevej 120 - 7500 Holstebro",7500,Holstebro,Interessentskab,351100 Produktion af elektricitet,96111056,,Ja
33335725,2011-01-01,,Brorstrup Vind ll I/S,Hvidkildevej 14 - 9610 Nørager,9610,Nørager,Interessentskab,351100 Produktion af elektricitet,98651280,kjarulff@tiscall.dk,Ja
20737530,1998-03-01,,NÆSBORG VINDMØLLELAUG I/S,"C/O Kass Jens Kiehn Jeppesen, C/O Kass Jens Kiehn Jeppesen - Solvænget 45 - 9600 Aars",9600,Aars,Interessentskab,351100 Produktion af elektricitet,,,Nej
